video_channelId,video_channelTitle,video_channelSubscriber,video_id,video_title,video_publishedAt,video_description,video_thumbnails,video_tags,video_categoryId,video_viewCount,video_likeCount,video_commentCount,video_duration_teaser,video_id_mv_official,video_title_mv_official,video_publishedAt_mv_official,video_duration_mv_official,video_viewCount_mv_official,total_day_mv_published
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,QAlJ7BxzLvM,BOY STORY 'WW' M/V Teaser 2,2022-09-02 04:00:12+00:00,"#BOYSTORY #WE #WW

BOY STORY 'WW' M/V Teaser 2

Spotify : https://open.spotify.com/album/3DiYDDlxHEclJaoZ2orfgZ
YouTube Music : https://music.youtube.com/playlist?list=OLAK5uy_nOlr2zICHWpZwRruQuH03Va-Kv8GBEEGw&feature=share
Apple Music：https://music.apple.com/us/artist/boy-story/1274786124

https://www.twitter.com/BOYSTORY_WORLD
https://www.instagram.com/official_boystory
https://weibo.com/boystoryofficial
https://space.bilibili.com/206837580
https://soundcloud.com/boy-story-official",https://i.ytimg.com/vi/QAlJ7BxzLvM/default.jpg,"['JYP Entertainment', 'JYP', 'NCC', 'TME', 'BOYSTORY', 'HANYU', 'ZIAHO', 'XINLONG', 'MINGRUI', 'ZEYU', 'SHUYANG', '涵予', '梓豪', '鑫隆', '泽宇', '明睿', '书漾', 'IUWE', 'WE', 'REAL', 'GROWING', 'WW', 'howoldru', 'cantstop', 'jumpup', 'hanzup', 'enough', 'foru', 'ohmygosh', 'toobusy', 'if', 'energy', 'introboystory', 'change', 'cookinfoya', 'id', 'bittersweet', 'monster', 'beurself', 'promise', 'allaboutwe', 'hiphop', 'cpop', 'kpop', 'dance', 'performance', 'cover', 'bts', 'straykids', 'workingholiday', 'mv', 'teaser', 'china', 'chinese', 'idol', 'audition', 'qq', 'twice', 'itzy', 'nmixx', 'stage', 'kpopcover', 'bt21', 'b2world', '최연소아이돌', '방탄소년단', 'boygroup', '如果', 'got7', 'wayv', 'tnt', 'txt', 'nct', 'newjeans', 'billboard']",10,140934.0,18334.0,954.0,PT19S,8YDdp5jL1io,BOY STORY 'WW' M/V,2022-09-03 04:00:05+00:00,PT3M35S,991268.0,71.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,gJ8m63ENZF8,BOY STORY 'WW' M/V Teaser 1,2022-09-01 04:00:24+00:00,"#BOYSTORY #WE #WW

BOY STORY 'WW' M/V Teaser 1

Spotify : https://open.spotify.com/album/3DiYDDlxHEclJaoZ2orfgZ
YouTube Music : https://music.youtube.com/playlist?list=OLAK5uy_nOlr2zICHWpZwRruQuH03Va-Kv8GBEEGw&feature=share
Apple Music：https://music.apple.com/us/artist/boy-story/1274786124

https://www.twitter.com/BOYSTORY_WORLD
https://www.instagram.com/official_boystory
https://weibo.com/boystoryofficial
https://space.bilibili.com/206837580
https://soundcloud.com/boy-story-official",https://i.ytimg.com/vi/gJ8m63ENZF8/default.jpg,"['JYP Entertainment', 'JYP', 'NCC', 'TME', 'BOYSTORY', 'HANYU', 'ZIAHO', 'XINLONG', 'MINGRUI', 'ZEYU', 'SHUYANG', '涵予', '梓豪', '鑫隆', '泽宇', '明睿', '书漾', 'IUWE', 'WE', 'REAL', 'GROWING', 'WW', 'howoldru', 'cantstop', 'jumpup', 'hanzup', 'enough', 'foru', 'ohmygosh', 'toobusy', 'if', 'energy', 'introboystory', 'change', 'cookinfoya', 'id', 'bittersweet', 'monster', 'beurself', 'promise', 'allaboutwe', 'hiphop', 'cpop', 'kpop', 'dance', 'performance', 'cover', 'bts', 'straykids', 'workingholiday', 'mv', 'teaser', 'china', 'chinese', 'idol', 'audition', 'qq', 'twice', 'itzy', 'nmixx', 'stage', 'kpopcover', 'bt21', 'b2world', '최연소아이돌', '방탄소년단', 'boygroup', '如果', 'got7', 'wayv', 'tnt', 'txt', 'nct', 'newjeans', 'billboard']",10,262623.0,30745.0,1571.0,PT26S,8YDdp5jL1io,BOY STORY 'WW' M/V,2022-09-03 04:00:05+00:00,PT3M35S,991268.0,71.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,uTvmywbuNsU,BOY STORY 'WW' M/V Teaser 6 #ZEYU,2022-08-31 04:00:21+00:00,"#BOYSTORY #WE #WW

BOY STORY 'WW' M/V Teaser 6 #ZEYU

Spotify : https://open.spotify.com/album/3DiYDDlxHEclJaoZ2orfgZ
YouTube Music : https://music.youtube.com/playlist?list=OLAK5uy_nOlr2zICHWpZwRruQuH03Va-Kv8GBEEGw&feature=share
Apple Music：https://music.apple.com/us/artist/boy-story/1274786124

https://www.twitter.com/BOYSTORY_WORLD
https://www.instagram.com/official_boystory
https://weibo.com/boystoryofficial
https://space.bilibili.com/206837580
https://soundcloud.com/boy-story-official",https://i.ytimg.com/vi/uTvmywbuNsU/default.jpg,"['JYP Entertainment', 'JYP', 'NCC', 'TME', 'BOYSTORY', 'HANYU', 'ZIAHO', 'XINLONG', 'MINGRUI', 'ZEYU', 'SHUYANG', '涵予', '梓豪', '鑫隆', '泽宇', '明睿', '书漾', 'IUWE', 'WE', 'REAL', 'GROWING', 'WW', 'howoldru', 'cantstop', 'jumpup', 'hanzup', 'enough', 'foru', 'ohmygosh', 'toobusy', 'if', 'energy', 'introboystory', 'change', 'cookinfoya', 'id', 'bittersweet', 'monster', 'beurself', 'promise', 'allaboutwe', 'hiphop', 'cpop', 'kpop', 'dance', 'performance', 'cover', 'bts', 'straykids', 'workingholiday', 'mv', 'teaser', 'china', 'chinese', 'idol', 'audition', 'qq', 'twice', 'itzy', 'nmixx', 'stage', 'kpopcover', 'bt21', 'b2world', '최연소아이돌', '방탄소년단', 'boygroup', '如果', 'got7', 'wayv', 'tnt', 'txt', 'nct', 'newjeans', 'billboard']",10,90859.0,12764.0,179.0,PT11S,8YDdp5jL1io,BOY STORY 'WW' M/V,2022-09-03 04:00:05+00:00,PT3M35S,991268.0,71.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,Gx_IQT-cTqo,BOY STORY 'WW' M/V Teaser 5 #ZIHAO,2022-08-30 04:00:16+00:00,"#BOYSTORY #WE #WW

BOY STORY 'WW' M/V Teaser 5 #ZIHAO

Spotify : https://open.spotify.com/album/3DiYDDlxHEclJaoZ2orfgZ
YouTube Music : https://music.youtube.com/playlist?list=OLAK5uy_nOlr2zICHWpZwRruQuH03Va-Kv8GBEEGw&feature=share
Apple Music：https://music.apple.com/us/artist/boy-story/1274786124

https://www.twitter.com/BOYSTORY_WORLD
https://www.instagram.com/official_boystory
https://weibo.com/boystoryofficial
https://space.bilibili.com/206837580
https://soundcloud.com/boy-story-official",https://i.ytimg.com/vi/Gx_IQT-cTqo/default.jpg,"['JYP Entertainment', 'JYP']",10,72892.0,8829.0,172.0,PT11S,8YDdp5jL1io,BOY STORY 'WW' M/V,2022-09-03 04:00:05+00:00,PT3M35S,991268.0,71.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,SKCwt5o09F8,"DAY6 (Even of Day) ""해변의 달링"" M/V Teaser 2",2022-08-29 15:00:27+00:00,"DAY6 (Even of Day) ""해변의 달링"" M/V Teaser 2

Listen to WONPIL ""Voiceless""
iTunes & Apple Music : http://apple.co/3uwvMur
Spotify : http://spoti.fi/3ssS2mu

DAY6 Official YouTube: http://www.youtube.com/c/DAY6Official
DAY6 Official Facebook: http://www.facebook.com/DAY6Official
DAY6 Official Twitter: http://www.twitter.com/DAY6Official
DAY6 Official Fan's: http://fans.jype.com/DAY6
DAY6 Official Homepage: http://DAY6.jype.com

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.",https://i.ytimg.com/vi/SKCwt5o09F8/default.jpg,"['JYP Entertainment', 'JYP', 'DAY6', '데이식스', 'DAY6 Young K', 'DAY6 Sungjin', 'DAY6 Wonpil', 'DAY6 Dowoon', 'DAY6 영케이', 'DAY6 원필', 'DAY6 도운', '데이식스 Young K', '데이식스 영케이', '데이식스 원필', '데이식스 도운', 'Young K', 'Wonpil', 'Dowoon', '영케이', '성진', '원필', '도운', 'Even of Day', 'EoD']",10,217062.0,31976.0,1193.0,PT27S,24vR3evL-Fs,"DAY6 (Even of Day) ""해변의 달링"" M/V",2022-08-30 15:00:01+00:00,PT3M58S,1357217.0,74.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,GaG4tlbj-Wg,BOY STORY 'WW' M/V Teaser 4 #MINGRUI,2022-08-29 04:00:04+00:00,"#BOYSTORY #WE #WW

BOY STORY 'WW' M/V Teaser 4 #MINGRUI

Spotify : https://open.spotify.com/album/3DiYDDlxHEclJaoZ2orfgZ
YouTube Music : https://music.youtube.com/playlist?list=OLAK5uy_nOlr2zICHWpZwRruQuH03Va-Kv8GBEEGw&feature=share
Apple Music：https://music.apple.com/us/artist/boy-story/1274786124

https://www.twitter.com/BOYSTORY_WORLD
https://www.instagram.com/official_boystory
https://weibo.com/boystoryofficial
https://space.bilibili.com/206837580
https://soundcloud.com/boy-story-official",https://i.ytimg.com/vi/GaG4tlbj-Wg/default.jpg,"['JYP Entertainment', 'JYP', 'NCC', 'TME', 'BOYSTORY', 'HANYU', 'ZIAHO', 'XINLONG', 'MINGRUI', 'ZEYU', 'SHUYANG', '涵予', '梓豪', '鑫隆', '泽宇', '明睿', '书漾', 'IUWE', 'WE', 'REAL', 'GROWING', 'WW', 'howoldru', 'cantstop', 'jumpup', 'hanzup', 'enough', 'foru', 'ohmygosh', 'toobusy', 'if', 'energy', 'introboystory', 'change', 'cookinfoya', 'id', 'bittersweet', 'monster', 'beurself', 'promise', 'allaboutwe', 'hiphop', 'cpop', 'kpop', 'dance', 'performance', 'cover', 'bts', 'straykids', 'workingholiday', 'mv', 'teaser', 'china', 'chinese', 'idol', 'audition', 'qq', 'twice', 'itzy', 'nmixx', 'stage', 'kpopcover', 'bt21', 'b2world', '최연소아이돌', '방탄소년단', 'boygroup', '如果', 'got7', 'wayv', 'tnt', 'txt', 'nct', 'newjeans', 'billboard']",10,60344.0,8439.0,251.0,PT11S,8YDdp5jL1io,BOY STORY 'WW' M/V,2022-09-03 04:00:05+00:00,PT3M35S,991268.0,71.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,TAyzoIpPYok,"DAY6 (Even of Day) ""해변의 달링"" M/V Teaser 1",2022-08-28 15:00:18+00:00,"DAY6 (Even of Day) ""해변의 달링"" M/V Teaser 1

Listen to WONPIL ""Voiceless""
iTunes & Apple Music : http://apple.co/3uwvMur
Spotify : http://spoti.fi/3ssS2mu

DAY6 Official YouTube: http://www.youtube.com/c/DAY6Official
DAY6 Official Facebook: http://www.facebook.com/DAY6Official
DAY6 Official Twitter: http://www.twitter.com/DAY6Official
DAY6 Official Fan's: http://fans.jype.com/DAY6
DAY6 Official Homepage: http://DAY6.jype.com

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.",https://i.ytimg.com/vi/TAyzoIpPYok/default.jpg,"['JYP Entertainment', 'JYP', 'DAY6', '데이식스', 'DAY6 Young K', 'DAY6 Sungjin', 'DAY6 Wonpil', 'DAY6 Dowoon', 'DAY6 영케이', 'DAY6 원필', 'DAY6 도운', '데이식스 Young K', '데이식스 영케이', '데이식스 원필', '데이식스 도운', 'Young K', 'Wonpil', 'Dowoon', '영케이', '성진', '원필', '도운', 'Even of Day', 'EoD']",10,234946.0,34695.0,1371.0,PT18S,24vR3evL-Fs,"DAY6 (Even of Day) ""해변의 달링"" M/V",2022-08-30 15:00:01+00:00,PT3M58S,1357217.0,74.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,XzoJZQ6kwkY,BOY STORY 'WW' M/V Teaser 3 #HANYU,2022-08-28 04:00:26+00:00,"#BOYSTORY #WE #WW

BOY STORY 'WW' M/V Teaser 3 #HANYU

Spotify : https://open.spotify.com/album/3DiYDDlxHEclJaoZ2orfgZ
YouTube Music : https://music.youtube.com/playlist?list=OLAK5uy_nOlr2zICHWpZwRruQuH03Va-Kv8GBEEGw&feature=share
Apple Music：https://music.apple.com/us/artist/boy-story/1274786124

https://www.twitter.com/BOYSTORY_WORLD
https://www.instagram.com/official_boystory
https://weibo.com/boystoryofficial
https://space.bilibili.com/206837580
https://soundcloud.com/boy-story-official",https://i.ytimg.com/vi/XzoJZQ6kwkY/default.jpg,"['JYP Entertainment', 'JYP', 'NCC', 'TME', 'BOYSTORY', 'HANYU', 'ZIAHO', 'XINLONG', 'MINGRUI', 'ZEYU', 'SHUYANG', '涵予', '梓豪', '鑫隆', '泽宇', '明睿', '书漾', 'IUWE', 'WE', 'REAL', 'GROWING', 'WW', 'howoldru', 'cantstop', 'jumpup', 'hanzup', 'enough', 'foru', 'ohmygosh', 'toobusy', 'if', 'energy', 'introboystory', 'change', 'cookinfoya', 'id', 'bittersweet', 'monster', 'beurself', 'promise', 'allaboutwe', 'hiphop', 'cpop', 'kpop', 'dance', 'performance', 'cover', 'bts', 'straykids', 'workingholiday', 'mv', 'teaser', 'china', 'chinese', 'idol', 'audition', 'qq', 'twice', 'itzy', 'nmixx', 'stage', 'kpopcover', 'bt21', 'b2world', '최연소아이돌', '방탄소년단', 'boygroup', '如果', 'got7', 'wayv', 'tnt', 'txt', 'nct', 'newjeans', 'billboard']",10,78691.0,11492.0,377.0,PT11S,8YDdp5jL1io,BOY STORY 'WW' M/V,2022-09-03 04:00:05+00:00,PT3M35S,991268.0,71.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,JGsTXt08iqA,BOY STORY 'WW' M/V Teaser 2 #XINLONG,2022-08-27 04:00:16+00:00,"#BOYSTORY #WE #WW

BOY STORY 'WW' M/V Teaser 2 #XINLONG

Spotify : https://open.spotify.com/album/3DiYDDlxHEclJaoZ2orfgZ
YouTube Music : https://music.youtube.com/playlist?list=OLAK5uy_nOlr2zICHWpZwRruQuH03Va-Kv8GBEEGw&feature=share
Apple Music：https://music.apple.com/us/artist/boy-story/1274786124

https://www.twitter.com/BOYSTORY_WORLD
https://www.instagram.com/official_boystory
https://weibo.com/boystoryofficial
https://space.bilibili.com/206837580
https://soundcloud.com/boy-story-official",https://i.ytimg.com/vi/JGsTXt08iqA/default.jpg,"['JYP Entertainment', 'JYP', 'NCC', 'TME', 'BOYSTORY', 'HANYU', 'ZIAHO', 'XINLONG', 'MINGRUI', 'ZEYU', 'SHUYANG', '涵予', '梓豪', '鑫隆', '泽宇', '明睿', '书漾', 'IUWE', 'WE', 'REAL', 'GROWING', 'WW', 'howoldru', 'cantstop', 'jumpup', 'hanzup', 'enough', 'foru', 'ohmygosh', 'toobusy', 'if', 'energy', 'introboystory', 'change', 'cookinfoya', 'id', 'bittersweet', 'monster', 'beurself', 'promise', 'allaboutwe', 'hiphop', 'cpop', 'kpop', 'dance', 'performance', 'cover', 'bts', 'straykids', 'workingholiday', 'mv', 'teaser', 'china', 'chinese', 'idol', 'audition', 'qq', 'twice', 'itzy', 'nmixx', 'stage', 'kpopcover', 'bt21', 'b2world', '최연소아이돌', '방탄소년단', 'boygroup', '如果', 'got7', 'wayv', 'tnt', 'txt', 'nct', 'newjeans', 'billboard']",10,82197.0,11658.0,309.0,PT11S,8YDdp5jL1io,BOY STORY 'WW' M/V,2022-09-03 04:00:05+00:00,PT3M35S,991268.0,71.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,HmNFxLOjBIA,BOY STORY 'WW' M/V Teaser 1 #SHUYANG,2022-08-26 04:05:12+00:00,"#BOYSTORY #WE #WW

BOY STORY 'WW' M/V Teaser 1 #SHUYANG

挣脱柳锁怒吼 但soul从未枯朽

Spotify : https://open.spotify.com/album/3DiYDDlxHEclJaoZ2orfgZ
YouTube Music : https://music.youtube.com/playlist?list=OLAK5uy_nOlr2zICHWpZwRruQuH03Va-Kv8GBEEGw&feature=share
Apple Music：https://music.apple.com/us/artist/boy-story/1274786124

https://www.twitter.com/BOYSTORY_WORLD
https://www.instagram.com/official_boystory
https://weibo.com/boystoryofficial
https://space.bilibili.com/206837580
https://soundcloud.com/boy-story-official",https://i.ytimg.com/vi/HmNFxLOjBIA/default.jpg,"['JYP Entertainment', 'JYP', 'NCC', 'TME', 'BOYSTORY', 'HANYU', 'ZIAHO', 'XINLONG', 'MINGRUI', 'ZEYU', 'SHUYANG', '涵予', '梓豪', '鑫隆', '泽宇', '明睿', '书漾', 'IUWE', 'WE', 'REAL', 'GROWING', 'WW', 'howoldru', 'cantstop', 'jumpup', 'hanzup', 'enough', 'foru', 'ohmygosh', 'toobusy', 'if', 'energy', 'introboystory', 'change', 'cookinfoya', 'id', 'bittersweet', 'monster', 'beurself', 'promise', 'allaboutwe', 'hiphop', 'cpop', 'kpop', 'dance', 'performance', 'cover', 'bts', 'straykids', 'workingholiday', 'mv', 'teaser', 'china', 'chinese', 'idol', 'audition', 'qq', 'twice', 'itzy', 'nmixx', 'stage', 'kpopcover', 'bt21', 'b2world', '최연소아이돌', '방탄소년단', 'boygroup', '如果', 'got7', 'wayv', 'tnt', 'txt', 'nct', 'newjeans', 'billboard']",10,172494.0,18920.0,690.0,PT11S,8YDdp5jL1io,BOY STORY 'WW' M/V,2022-09-03 04:00:05+00:00,PT3M35S,991268.0,71.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,06NQhS9e2hc,"TWICE ""Talk that Talk"" M/V Teaser 2",2022-08-24 15:00:02+00:00,"TWICE ""Talk that Talk"" M/V Teaser 2

TWICE 11TH MINI ALBUM ""BETWEEN 1&2""

Release on 2022.08.26 FRI 1PM KST/0AM EST

📌""BETWEEN 1&2"" Pre-save & Pre-order
https://TWICE.lnk.to/BETWEEN1and2

TWICE Official Shop: https://TWICE.lnk.to/Shop
TWICE Official YouTube: http://www.youtube.com/c/TWICE
TWICE Official Facebook: http://www.facebook.com/JYPETWICE
TWICE Official Twitter: http://www.twitter.com/JYPETWICE
TWICE Official TikTok https://www.tiktok.com/@twice_tiktok_...
TWICE Official Instagram: http://www.instagram.com/TWICETAGRAM
TWICE Official Homepage: http://TWICE.jype.com
TWICE Official Fan's: http://fans.jype.com/TWICE

ⓒ 2022 JYP Entertainment. All Rights Reserved

#TWICE #BETWEEN1and2 #TalkthatTalk",https://i.ytimg.com/vi/06NQhS9e2hc/default.jpg,"['JYP Entertainment', 'JYP', 'TWICE', '트와이스', '트와이스11TH MINI ALBUM', 'TWICE11THMINIALBUM', '트와이스미니11집', '미니11집', 'TWICE신곡', 'TWICE컴백', '트와이스신곡', '트와이스컴백', 'BETWEEN1and2', '비트윈원앤투', '트와이스비트윈원앤투', 'TWICEBETWEEN1and2', 'TalkthatTalk', '톡댓톡', '트와이스톡댓톡', 'TWICETalkthatTalk', 'TWICE톡댓톡', 'TalkthatTalkTrailer', '톡댓톡트레일러', '톡댓톡하라메', '톡댓톡하이라이트메들리', '톡댓톡전곡듣기', '톡댓톡전곡', '톡댓톡수록곡', 'BETWEEN1and2AlbumSneakPeek', '톡댓톡티저', 'TalkthatTalkM/VTeaser', '톡댓톡티저공개', '트와이스티저', '톡댓톡노래']",10,3163000.0,313517.0,31583.0,PT11S,k6jqx9kZgPM,"TWICE ""Talk that Talk"" M/V",2022-08-26 04:00:11+00:00,PT2M55S,104388529.0,79.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,MoZaJkXv8e0,"TWICE ""Talk that Talk"" M/V Teaser 1",2022-08-23 15:00:03+00:00,"TWICE ""Talk that Talk"" M/V Teaser 1

TWICE 11TH MINI ALBUM ""BETWEEN 1&2""

Release on 2022.08.26 FRI 1PM KST/0AM EST

📌""BETWEEN 1&2"" Pre-save & Pre-order
https://TWICE.lnk.to/BETWEEN1and2

TWICE Official Shop: https://TWICE.lnk.to/Shop
TWICE Official YouTube: http://www.youtube.com/c/TWICE
TWICE Official Facebook: http://www.facebook.com/JYPETWICE
TWICE Official Twitter: http://www.twitter.com/JYPETWICE
TWICE Official TikTok https://www.tiktok.com/@twice_tiktok_...
TWICE Official Instagram: http://www.instagram.com/TWICETAGRAM
TWICE Official Homepage: http://TWICE.jype.com
TWICE Official Fan's: http://fans.jype.com/TWICE

ⓒ 2022 JYP Entertainment. All Rights Reserved

#TWICE #BETWEEN1and2 #TalkthatTalk",https://i.ytimg.com/vi/MoZaJkXv8e0/default.jpg,"['JYP Entertainment', 'JYP', 'TWICE', '트와이스', '트와이스11TH MINI ALBUM', 'TWICE11THMINIALBUM', '트와이스미니11집', '미니11집', 'TWICE신곡', 'TWICE컴백', '트와이스신곡', '트와이스컴백', 'BETWEEN1and2', '비트윈원앤투', '트와이스비트윈원앤투', 'TWICEBETWEEN1and2', 'TalkthatTalk', '톡댓톡', '트와이스톡댓톡', 'TWICETalkthatTalk', 'TWICE톡댓톡', 'TalkthatTalkTrailer', '톡댓톡트레일러', '톡댓톡하라메', '톡댓톡하이라이트메들리', '톡댓톡전곡듣기', '톡댓톡전곡', '톡댓톡수록곡', 'BETWEEN1and2AlbumSneakPeek', '톡댓톡티저', 'TalkthatTalkM/VTeaser', '톡댓톡티저공개', '트와이스티저', '톡댓톡노래']",10,5111876.0,493891.0,53182.0,PT22S,k6jqx9kZgPM,"TWICE ""Talk that Talk"" M/V",2022-08-26 04:00:11+00:00,PT2M55S,104388529.0,79.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,wcYdhqBsh_Y,"Xdinary Heroes ""Test Me"" M/V Teaser 2",2022-07-18 15:06:00+00:00,"Xdinary Heroes ""Test Me"" M/V Teaser 2

Listen to Xdinary Heroes ""Test Me""
iTunes & Apple Music : http://apple.co/3PwMhOq
Spotify : http://spoti.fi/3OmvD39

Xdinary Heroes Official YouTube: https://www.youtube.com/c/xdinaryheroesofficial
Xdinary Heroes Official Facebook: https://www.facebook.com/XdinaryHeroes/
Xdinary Heroes Official Twitter: https://twitter.com/XH_official
Xdinary Heroes Official Instagram: https://www.instagram.com/xdinaryheroes_official/
Xdinary Heroes Official Fan's: https://fans.jype.com/XdinaryHeroes
Xdinary Heroes Official Homepage: https://xdinaryheroes.jype.com/

#XdinaryHeroes
#WE_ARE_ALL_HEROES

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.",https://i.ytimg.com/vi/wcYdhqBsh_Y/default.jpg,"['JYP Entertainment', 'JYP', 'Xdinary Heroes', '엑스디너리히어로즈', '건일', 'Gun-il', '정수', 'Jungsu', '가온', 'Gaon', 'O.de', 'Jun Han', '준한', '주연', 'Jooyeon', 'Helloworld!', 'Test Me']",10,281135.0,57405.0,1402.0,PT29S,CL6wr7jozs8,"Xdinary Heroes ""Test Me"" M/V",2022-07-20 09:00:10+00:00,PT3M57S,3801054.0,115.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,zDBVH2vTm6k,"Xdinary Heroes ""Test Me"" M/V Teaser 1",2022-07-17 15:06:00+00:00,"Xdinary Heroes ""Test Me"" M/V Teaser 1

Listen to Xdinary Heroes ""Test Me""
iTunes & Apple Music : http://apple.co/3PwMhOq
Spotify : http://spoti.fi/3OmvD39

Xdinary Heroes Official YouTube: https://www.youtube.com/c/xdinaryheroesofficial
Xdinary Heroes Official Facebook: https://www.facebook.com/XdinaryHeroes/
Xdinary Heroes Official Twitter: https://twitter.com/XH_official
Xdinary Heroes Official Instagram: https://www.instagram.com/xdinaryheroes_official/
Xdinary Heroes Official Fan's: https://fans.jype.com/XdinaryHeroes
Xdinary Heroes Official Homepage: https://xdinaryheroes.jype.com/

#XdinaryHeroes
#WE_ARE_ALL_HEROES

Copyrights 2022 ⓒ JYP Entertainment. All Rights Reserved.",https://i.ytimg.com/vi/zDBVH2vTm6k/default.jpg,"['JYP Entertainment', 'JYP', 'Xdinary Heroes', '엑스디너리히어로즈', '건일', 'Gun-il', '정수', 'Jungsu', '가온', 'Gaon', 'O.de', 'Jun Han', '준한', '주연', 'Jooyeon', 'Helloworld!', 'Test Me']",10,413021.0,90602.0,2587.0,PT33S,CL6wr7jozs8,"Xdinary Heroes ""Test Me"" M/V",2022-07-20 09:00:10+00:00,PT3M57S,3801054.0,115.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,7nQB6dfzS5k,"NAYEON ""POP!"" M/V Teaser 2",2022-06-22 14:59:55+00:00,"NAYEON ""POP!"" M/V Teaser 2

NAYEON The 1st Mini Album ""IM NAYEON""
Release on 2022.06.24 FRI 1PM KST/0AM EST

📌""IM NAYEON"" Pre-save & Pre-order
https://NAYEON.lnk.to/IMNAYEON
 
TWICE Official Shop: https://TWICE.lnk.to/Shop 
TWICE Official YouTube: http://www.youtube.com/c/TWICE 
TWICE Official Facebook: http://www.facebook.com/JYPETWICE 
TWICE Official Twitter: http://www.twitter.com/JYPETWICE 
TWICE Official TikTok https://www.tiktok.com/@twice_tiktok_...
TWICE Official Instagram: http://www.instagram.com/TWICETAGRAM 
TWICE Official Homepage: http://TWICE.jype.com 
TWICE Official Fan's: http://fans.jype.com/TWICE 

ⓒ 2022 JYP Entertainment. All Rights Reserved

#TWICE #NAYEON #IMNAYEON",https://i.ytimg.com/vi/7nQB6dfzS5k/default.jpg,"['JYP Entertainment', 'JYP', 'TWICE', '트와이스', 'TWICENAYEON', '트와이스나연', 'NAYEON', '나연', 'TWICE나연', '임나연', '트와이스임나연', 'TWICE임나연', 'IMNAYEON', '아임나연', 'NAYEONSolo', 'NAYEONSoloAlbum', 'TWICENAYEONSolo', 'TWICENAYEONSoloAlbum', '나연솔로', '나연솔로앨범', '트와이스나연솔로', '트와이스나연솔로앨범', 'NAYEON1stEP', 'TWICENAYEON1stEP', '나연미니1집', '나연미니앨범1집', '트와이스나연미니1집', '트와이스나연미니앨범1집']",10,5958595.0,475089.0,34420.0,PT11S,f6YDKF0LVWw,"NAYEON ""POP!"" M/V",2022-06-24 04:00:13+00:00,PT2M51S,151121079.0,142.0
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26000000,gFVDsrnsiRo,"NAYEON ""POP!"" M/V Teaser 1",2022-06-21 14:59:51+00:00,"NAYEON ""POP!"" M/V Teaser 1

NAYEON The 1st Mini Album ""IM NAYEON""
Release on 2022.06.24 FRI 1PM KST/0AM EST

📌""IM NAYEON"" Pre-save & Pre-order
https://NAYEON.lnk.to/IMNAYEON
 
TWICE Official Shop: https://TWICE.lnk.to/Shop 
TWICE Official YouTube: http://www.youtube.com/c/TWICE 
TWICE Official Facebook: http://www.facebook.com/JYPETWICE 
TWICE Official Twitter: http://www.twitter.com/JYPETWICE 
TWICE Official TikTok https://www.tiktok.com/@twice_tiktok_...
TWICE Official Instagram: http://www.instagram.com/TWICETAGRAM 
TWICE Official Homepage: http://TWICE.jype.com 
TWICE Official Fan's: http://fans.jype.com/TWICE 

ⓒ 2022 JYP Entertainment. All Rights Reserved

#TWICE #NAYEON #IMNAYEON",https://i.ytimg.com/vi/gFVDsrnsiRo/default.jpg,"['JYP Entertainment', 'JYP', 'TWICE', '트와이스', 'TWICENAYEON', '트와이스나연', 'NAYEON', '나연', 'TWICE나연', '임나연', '트와이스임나연', 'TWICE임나연', 'IMNAYEON', '아임나연', 'NAYEONSolo', 'NAYEONSoloAlbum', 'TWICENAYEONSolo', 'TWICENAYEONSoloAlbum', '나연솔로', '나연솔로앨범', '트와이스나연솔로', '트와이스나연솔로앨범', 'NAYEON1stEP', 'TWICENAYEON1stEP', '나연미니1집', '나연미니앨범1집', '트와이스나연미니1집', '트와이스나연미니앨범1집']",10,4317388.0,453955.0,33727.0,PT12S,f6YDKF0LVWw,"NAYEON ""POP!"" M/V",2022-06-24 04:00:13+00:00,PT2M51S,151121079.0,142.0
